movie,rating,likes,dislikes,title,review
The Imitation Game,6,239,69,Fine acting but an highly inaccurate story,"Alan Turing was a real genius, but he did not design by himself a machine to break the Nazi Enigma message encoding machine during WWII.Some things in the film are correct, and others are wildly fanciful and even insulting to the memory of the people at Bletchley park and elsewhere who made breaking Enigma possible.The film remains very good, engaging, well acted and full of suspense and drama. I feel a great opportunity was lost, though, to tell the real story of this codebreaking effort, which heroically and decisively shortened the war considerably without firing a single shot.For this, read a book. A great one: ""Alan Turing, the Enigma"" is very good."
The Imitation Game,6,117,36,A twenty-first century political fable unrelated to Alan Turing,"First of all, you may notice that I am french, so if you want to criticize my review, please do so on the content, and not on grammatical errors or how I write. I am not a movie critic, and my writing style is not the best, but I just love watching movies and criticizing stuff.So I watched The Imitation Game two days ago and I must say, it wasn't bad at all. The problem is, it wasn't great either. I went into this movie with high expectations, because of it's great reception and its 8 academy awards nominations, and I believe this was the biggest reason for which I found this movie to be disappointing. Now don't get me wrong, the movie was objectively really good, and I loved the fact that thanks to this movie, one of my favorite underrated scientist of all time would finally get some more recognition, but maybe the fact that I knew Alan Turing beforehand ruined the experience for me. I absolutely love Benedict Cumberbatch, and when I heard he would be playing Alan Turing, I was really excited. And boy did he disappoint me. His acting looked stiff and during the entire movie, I had the impression I was watching the 1950 version of Sheldon Cooper from The Big Bang Theory, which really upset me. I can imagine that Alan Turing could have been this anti-social stuttering genius, but to me, it looked like the director wanted to turn him into this lovable dorky thats-just-how-he-is unconventional idiot/genius just to make the crowds love him, and it apparently worked. Cumberbatch's inconsistent stuttering and expressionless face made the fist 80% of the movie borderline unbearable to me. The music didn't make it better, quite the contrary. It had nothing special, and at some points seemed rather out of place. I caught myself regularly checking how much longer this movie was since it seemed to have no end. HOWEVER, I gave this movie a 7 out of 10 because even though I was really upset seeing Keira Knightley (I didn't like her as an actress) she actually surprised me. Her acting was impeccable and natural, and actually made me like her a lot more. The second point I wanted to praise was the ending. Now I am not going to spoil anything, but Cumberbatch's performance at the end turned from meh to marvelous. He was so convincing that he got me to completely tear up.Even though the ending was great, I did not like this movie. But I can imagine that people would like it, since (I repeat myself) it is objectively a great movie, even though I feel it is a bit overrated. I have the greatest admiration for Alan Turing and his work, so I am quite happy that the movie got such a large audience and so, that this genius finally got the recognition he deserved."
The Imitation Game,6,9,1,"Good but fanciful story, missed opportunity","As some reviews all ready have very thoroughly explained, this movie takes HUGE liberties when it comes to altering the true story. Personally, I don't really understand why. Allan Turing was still a mathematical genius, a hero and a very intresting person, well worthy to have his story told, without them also changing history so much. I don't understand, what's so wrong about the truth? Also, they dumbed down to movie plenty, I think. At least once they could have given some sort of explanation on how the machine actually works. Other than that, it was still a good film and I enjoyed it, much credit to Cumberbatch performance but it was also a nice picture in many other aspect and an interesting story to be told. And an important story to be told also. I just got a bit dissapointed when I looked up some actual facts afterwards and understood that much of the story for the film had been altered or completely made up. Still, in its essence, I believe it still holds true in many ways."
The Imitation Game,6,7,2,A bit overrated,"This is more a story about 'Rainbows' than about decryption technology.Important events such as the first Bomba's developed in 1938 by Polish Cipher Bureau cryptologist Marian Rejewski and colleagues Henryk Zygalski and Jerzy Różycki were ignored, as were the contributions of the vast staff of Bletchley Park and related organizations.Turing's role was formidable, but only part of the secret intelligence war that produced 'Ultra'. This is not a war history film, it is an oversimplified biography of Turing, a much more complex individual than the one depicted by actor Benedict Cumberbatch. Nonetheless, Cumberbatch did a very credible performance despite the limitations of his script."
The Imitation Game,6,3,0,Very good film... but.,"Going in - as an AI major, nonetheless - I was pleasantly surprised somebody actually dug up significant money to make a film about such a niche subject. Having actually seen it, I'm a bit torn.The good news: ""The Imitation Game"" is a well-meaning biopic about a great, complex man most people haven't heard about but absolutely should. It's highly recommended if you have a passing interest in either computers or WW II.The bad news: the film has been considerably dumbed down to make it suitable for mass consumption, leading to far-fetched dramatic setups, nonsensical science, forced dialog and a simplistic rendering of pretty much all of its characters. Knightley and Goode have little to work with, and Cumberbatch fails to fully tap into his inner nerd: Turing's social awkwardness is never real, and neither are his autistic mannerisms. You'd probably be best served to skip ""The Imitation Game"" if you know a lot about computer science or related fields, as it will leave you either underwhelmed or slightly insulted."
The Imitation Game,6,5,1,"LGBT tale, not really history, but interesting anyway.","A biopic of Alan Turing, the father of modern computers. He spent WWII inventing a machine to decode the infamous Nazi Enigma machine. He was a closeted homosexual and probably had Aspergers Syndrome, as he had a very difficult time communicating to the people around him. He's played by Benedict Cumberbatch, and it's the sort of performance that wins actors awards - not to demean him, because he's very good. Keira Knightley provides a needed sense of warmth to the film as a brilliant mathematician who helps him break the code. This film was decent, but, to be frank, I was a little bored throughout a lot of it. I don't like how the script is structured (it intersperses flashbacks to his childhood and to a post-war time near his death in the mid-50s). The filmmaking is very pedestrian."
The Imitation Game,6,11,7,Not sure how to rate this - Turing probably could,"Alan Turing, a man who is a hero of WW2 and someone whose technological achievements are still felt today. The Imitation Game is a movie about that man and what specifically he did during the war in regards to the Enigma machine and how he and his team managed to override the system so that the allies could essentially know what the next attack was and when. I found the film interesting but my word is this overrated, the kind of movie that is typical run of the mill Oscar bait and a piece that although could be well acted, really doesn't deserve all the praise it gets. Now OK this movie is far from bad, far from being poor really but it's only an alright film and really nothing that jumped out as different or new. Sure the story of Turing is important I agree but it didn't have to be so much like a Hollywood made movie that is way too full of over the top drama.The story is set into three time pieces, Turing's time at school, Turing during the War, and Turing before and shortly after being arrested on claims of being a soviet spy. The story really tries to tug at the heart quite often I mean it has it's moments of excitement and fun but a lot of the time it doesn't know whether it wants to thrill you or make you cry. The times it does know what its doing are when Benedict Cumberbatch as Turing is on the screen and usually in a scene where he has to really fight for his views, not only does Cumberbatch act it out well but also those scenes are the most beautiful. Cast such as Keira Knightley are OK and I liked the addition of Mark Strong although he is definitely not seen enough.Director Morten Tyldum I felt was pretty average really, his vision is not properly set out from what I could see and with him at the helm the movie suffers from the over dramatics I mentioned. Graham Moore adapts the movie from the book ""Alan Turing: The Enigma"" by Andrew Hodges but although he won an Academy Award for his work in writing it, it is far from award winning stuff in my opinion. The script is full of things we have all seen before, we know roughly how it will end (well the WW2 part anyway) and the dealings with the disgusting attitudes toward homosexuality in the day are not actually explored enough to make us feel as bad as we could do for Turing (although Cumberbatch goes a long way to make us so).Now if you go into watching this movie only thinking that you will find it great then scratch that because I and from what I have seen many others also find this your same old kind of story. The plot is fun at times but too slow to begin, the acting is not all good and although cast like Cumberbatch maybe deserve nominations for awards, I disagree with some other things this movie was nominated or won throughout the world. That said the movie is enjoyable, my review maybe seems a bit on the negative side but in truth the movie is satisfactory, enough is made of the typical plot to make this acceptable and sort of likable biopic of Alan Turing.So overall I would recommend it but not to everyone, if you like your stories that play out like this then go and see it, you may really enjoy yourself but I can't see why this is considered so great or incredible. So yes Alan Turing a true unsung legend of World War II and someone who should be remembered by the generations that will come as someone who not only helped win the war, but also saved possibly millions of lives too."
The Imitation Game,6,18,17,A bore,"A cursory read of Alan Turing's biography proves that the basic points of this film are factual. That some details have been tinkered with for cinematic appeal is possible. Turing was historically significant because he built a computer that broke the Nazi code, which helped win WWII. The script blends these events with Turing's personal life.Despite his genius brain, Turing nevertheless suffered as a gay man in a homophobic era, which brought loneliness and run-ins with the cops. With acquaintances he could be socially awkward, eccentric, arrogant, and humorously quirky.The script's non-linear structure makes for difficult viewing at times. Constant flashbacks to, and returns from, three different eras in Turing's life render unnecessary confusion. The first half is a bit boring, but drama picks up in the second half. The script conveys a realistic view of Turing (Benedict Cumberbatch) and Joan Clarke (Keira Knightley). Most of the supporting characters come across as a bit nebulous.Appropriate for the historical era, the film uses 35mm format wherein grain structure is obvious. In Turing's later years, desaturated colors dominate, to convey a gray, sad tone; brighter colors and more contrast highlight his younger years. B&W archival clips show actual WWII scenes. Editing and production design compliment the cinematography. The nondescript piano score is okay but too loud in some scenes. Overall casting and acting are acceptable; Cumberbatch gives a credible performance.Significant historical content and release dates suggest that the producers intended for ""The Imitation Game"" to be Oscar bait. The film is a recent addition to a list of culturally relevant films meant to confer on Hollywood a sense of legitimacy. Fine film aside, Hollywood's motives here reek of self-congratulatory prestige."
The Imitation Game,6,9,8,Less than it could have been,"Not Alan Turing cracked the Enigma. It was an team of polish cryptologists in 1932. They are: Marian Rejewski, Jerzy Rózycki and Henryk Zygalski. Rózycki buid an machine named ""cryptographic bomb"" (cyclometer) and decoded so the enigma. So the poles could buid the own prototypes of Enigma. As the WWII began, they are moved from Poland to France and then to England and bring the Enigma prototypes and their experience to the allies. All work of Turing and other cryptologists, based on the polish discovery.Not Alan Turing cracked the Enigma. It was an team of polish cryptologists in 1932. They are: Marian Rejewski, Jerzy Rózycki and Henryk Zygalski. Rózycki constructed an device named ""cryptographic bomb""(cyclometer) and decoded so the enigma. So the poles could buid the own prototypes of Enigma. As the WWII began, they are moved from Poland to France and then to England and bring the Enigma prototypes and their experience to the allies. All work of Turing and other mathematics, based on the polish discovery."
The Imitation Game,6,4,3,"I call B.S., this movie should not be rated this high","This is NOT a well made film. Number one - the dialogue is stilted. Number two the actors are wooden. The glowing reviews must have been posted by relatives and close friends of the actors because there is no way this rates 8.1. Add to that, the editing is sloppy, with quick breaks to flashbacks and even quicker breaks returning to the central story. All this with a lack of continuity of the four segments, present 1951, childhood at school, prewar, wartime, then no resolution to any of these parts. Then as to the ending - was there a reason for the assumed reconciliation? Benedict must be replaying Sherlock in this role, using the same facial expressions and quizzical looks. I watched intently to the bitter end and wondered why had I done so?"
The Imitation Game,6,3,2,It was okay!,"The Imitation Game is a quiet kind of powerful-the kind that doesn't shout, but stays with you long after the credits fade. Watching Benedict Cumberbatch as Alan Turing is like watching brilliance and isolation walk hand in hand. He's awkward, sharp, and deeply human. The film isn't just about cracking a code-it's about the weight of genius, the cruelty of secrecy, and the cost of being different in a world that punishes difference. Keira Knightley brings warmth to the screen, balancing Turing's cold edges with quiet strength. What hit me the most wasn't the war, or the machines-but the loneliness. The yearning to belong, to be understood. The Imitation Game isn't flashy. It's honest. It made me ache for all the minds that were never fully seen, for all the hearts silenced by shame. A story that deserved to be told-tenderly, truthfully, and with the dignity it finally received."
The Imitation Game,6,3,2,Satisfactory but way too overrated,"Alan Turing: ""I like solving problems, Commander. And Enigma is the most difficult problem in the world.""The Imitation Game is about a true life story of the English cryptanalyst, mathematician and logician Alan Turing. During WWII the Turing led a group of code breakers at a top secret facility in Bletchley Park during the darkest days of the war in order to crack the German's Enigma code.Well it's settled, British films have completely change for the usual stick in the mood, low budget film. Oscar season after Oscar season, British films always make the nominations for Best Picture or Best Actor. Of course this movie got the big nominations and I so glad this got a lot of nominations from the Oscars, because this movie was pretty incredible.Now we have seen Cumberbatch in pretty much everything now: Sc-Fi, TV shows, animated films, drama, comedy, action and good god this guy is everywhere. Benedict Cumberbatch in this movie almost brought me into tears with his excellent performance as Alan Turning. Benedict is always good at playing these smart-ass genius that's always higher than anyone else, well in this it's a lot different. Yeah he starts off a bit unlikable how he shows off that he's the smart guy in the room, but after a while it changes and I actually felt sorry for this guy when you get to know his past and his secret that he tries to hind for all of his life. Benedict Cumberbatch played this guy so beautifully well that I think this is by far his best performances in his career.Keira Knightley has well dose a brilliant job playing her character in this film. Now I'm going to get some hate for this but I never liked Keira Knightley has a actress. She never locked on to me and she never won me over. I don't think She's a awful actress or anything like that I just never got into her as a actress, but in this film she dose do good as a supporting character that's really important to the story. Good work Knightley.The film is directed spot on and this is the first Morten Tyldum film that I've watched from him, yeah he did some other films in the past but I never going to watch them (Just being honest) He got the drama right, he got the relationship between Benedict and Knightley right and I think this director is going to go off and do some (I'm predicting here) some fantastic work of movies in the future.The writing has well is the soul of this movie. The director is the heart of the film, the actors are the veins of this movie. The writing to me perfectly got the main character pain and deep inside torture of he his secret of being gay and you know back then he would be sent to prison for that, so you really feel the hard work on not just solving the Enigma code but to hind who he truly is.For issues I haven't really got much to be honest. But is this a film that I will watch again and again, no not really. You may watch this loads of times more than me but to me this isn't a re-watchable film to me.But Overall The Imitation Game is brilliantly well done film with fantastic performances and a good story."
The Imitation Game,6,4,4,"""Based on"" is no the same than ""Inspired by""","To preface this review, I should mention that prestige biopics, Oscar season dramas and other true-story films of this ilk are not exactly the kind of film I hold in highest regard. Not to sound too snobby, but I'd rather watch a David Lynch or Coen brothers movie over a period piece any day of the week. That being said, when a film like The Imitation Game actually does impress me, that means it must be doing something right. I think this film is very much worth seeing — and that there's a lot to admire here — even if it's not the most artistic or unique movie of the year.Benedict Cumberbatch is the standout element here. His performance, which is backed up strongly by costar's Keira Knightley, transcends the somewhat generic filmmaking and bland direction, and helps to give it more genuinely likable and interesting qualities overall. Cumberbatch gives this material his all, and his performance is nuanced and believable; he's even able to deliver some of the clunkier dialog gracefully.The Imitation Game is lucky in that it's a legitimately fascinating true story. It's a war story about a less glorified, less talked about aspect of warfare, and the portrayal of Alan Turing and the role he played in winning World War II makes for a compelling account. Yes, the movie does feel slightly Oscar-baity at times, and it goes through many of the motions that a film of its genre is expected to go through, but the history is rich and important enough that it does elevate the less impressive aspects of the piece.While it may owe the majority of its quality to Cumberbatch and the source true story, The Imitation Game is a well made and respectfully told tribute to Alan Turing, and an interesting, at times stirring, biopic that is worth the price of admission. The ending in particular is very emotional and hard-hitting, and because of the fact that Turing never received proper recognition, it's important to know this story — even if the film itself is little more than a vehicle for just that. It's worth a trip to the cinema this Oscar season."
The Imitation Game,6,2,1,The Lonely Genius,"Benedict Cumberbatch is pretty good throughout but it seems he gets the best lines of Graham Moore's oh-so-witty screenplay early on; after that it's simply a run-of-the-mill Weinstein Brothers presentation, burnished with the usual prettiness that makes it nothing more than Oscar chum. (In fact, it's a perfect example on how the politics of Oscar campaigns trivialize the whole thing.) The film concerns itself with the tortured life of Alan Turing, whose machine eventually cracked the ""unbreakable"" Nazi Enigma code. Moore writes him as a compilation of idiosyncrasies and throws everything together into a blur that appears to be Asperger's Syndrome mixed with childhood trauma and homosexuality--it all seems so easy to diagnose that very little of it ultimately rings true, and when Moore tries to develop Turing's emotional growth midway through, you know the jig is up as to what the film expects you to feel. It's kind of an insult to Turing to simplify him so easily and to the viewer for not being respected enough to deal with complexity. There's a fair amount of suspense generated (what will be the ""aha"" moment that allows Turing and his group of math whizzes to crack the code?) but a dull Soviet spy subplot clutters the overall feel of the second half. With Keira Knightly, who specializes in period pieces in which she generates zero interest. The director is Morten Tyldum, also showing very little in the way of differentiation. Recommended only for Cumberbatch's performance, which keeps you engaged through his puppy-dog expressions; if the script gave him more opportunities to be as much fun as he is the beginning, the film would have been far more successful."
The Imitation Game,6,2,1,Partially based on an lie,"The Imitation Game, a movie about Alan Turing, is far from the typical biopic.The one thing that immediately stands out are the three different timelines and how it manages to hold a nice balance between them.In 1928, a young Alan is a victim of bullying from his classmates but also discovers his homosexual nature. That is the shortest part, but it's essential in establishing Alan's background.In 1939 he joins a task force assigned to crack the Enigma code used by the Germans. Solving the puzzle is far from the only challenge he faces. He has a hard time cooperating with his colleagues, who he views as inferior, not to mention his ""boss"" can't stand him and wants to get rid of him. On the bright side, he meets Joan Clarke. It's not a romance in the traditional sense, but they form a touching relationship that provides much needed comfort to Alan and helps him in many ways, social and scientific. This part combines the thrill of racing against the clock (thanks to good editing images of war are used to show how it progresses and the situation is getting more and more desperate), the politcal games and conspiracies, a couple of comedic moments and of course a more human, emotional element that is based on the aforementioned relationship between Alan and Joan.In 1951 his dark secret is revealed. Instead of being honoured as a war hero, he is ridiculed and forced to choose between prison and chemical castration. This is by far the saddest and most painful part of the movie.Benedict Cumberbatch proves once again he is at the top of his game portraying brilliant, socially incompetent, arrogant yet melancholic figures.The movie delivers a powerful message regarding tolerance and prejudice that is best summed up in its catchphrase: ""Sometimes it's the very people who no one imagines anything of who do the things no one can imagine""."
The Imitation Game,6,1,0,Somethings not right,"It's a really good story with really good actors and the actress, but the secuency of the facts is sometimes illogical, impredictable or sensationalist.
Looking for the logic continuity I note the irrelevant one, and the creation of the facts intentionally."
The Imitation Game,6,1,0,Enigma,"No suspense felt, boredom at times. Alan Turing's real story holds the potential of a great drama that could more accurately and powerfully reflect his story, the consequences of his actions in history of humanity and technology. This movie doesn't quite manage that."
The Imitation Game,7,936,227,Annoyingly inaccurate,"The Imitation Game is half a historical movie that takes place in the agency side of WWII and half a biography of Alan Turing. The movie introduces with a mission that sets up a plan of building a technology to crack a code while the rest is basically a study of what kind of a man Turing truly is. While both sides are quite gripping in its own distinct interest, the movie rather picks some conventional choices in its storytelling, making it sort of underwhelming and predictable, but its skilled direction and a terrific performance by Benedict Cumberbatch surpasses that fact, thankfully made most of it worth it.The first hour focuses on how they would break the Enigma code, while it teases some flashbacks where Turing learned his encoding skills. It normally tells this story as a mission out of luck, with a team who are only given little chance to succeed. But there is some sense of complexity on their task, like how the government doubts their promise, or how difficult for Turing to get along with his colleagues, etc. And it structures these scenes pretty well, but how the film resolves each of these events does often feel breezy. The next step of the story is the persecution of Turing's sexuality, which completely shifts the theme. It went from an argument of never underestimating one's capabilities in spite of his alienated attitude, to a sentiment about being tolerant with homosexuals. Both of them tell a good message, but the last one just randomly becomes the entire center of the film.It just lacks enough concentration, the movie just moves and changes too soon before it actually becomes engaging. Fortunately, it's still a decently crafted film. The pacing is consistently handled, there is also a strong production work. Looking around the structure is simply stunning. The actors did what they have to do, the best of them is obviously Cumberbatch who instantly makes the character interesting while you may also get connected with his eventual personal troubles. He's backed up well with Matthew Goode and Keira Knightley, even though there isn't much about their characters, same with other solid supporting like Mark Strong and Charles Dance who are mostly at the background.The Imitation Game still holds a fascinating story which remains itself as a good film. It just needs more depth; it needs more breathing for suspense at their mission, as well as it needs more exploration at the sudden shift of Turing's deeper character study. The film just easily jumps into the conventional celebration of the man's work and its effects to the war. But even with all of the contrivance, it's still easy to follow how this historical moment happened, even though its storytelling is not as groundbreaking as Turing's achievement. But to be sure, it clearly didn't rob enough of what makes it interesting."
The Imitation Game,7,12,5,Conventional Treatment,"We saw The Imitation Game on opening night and for some reason it was quite an underwhelming experience. Maybe we were on an euphoric high after back to back solid films and our expectations were sky high. I do recognized aspects of it which were exceptional but they couldn't cover what I thought was a very safety glove affair with not much depth, especially for Alan Turing later years. So I didn't want to write anything unless someone does firstBenedict Cumberbatch is marvelous to watch. In all his noteworthy roles, he plays these savant type characters with a serious lack of social etiquette coupled with arrogance. Here he essentially plays the same but with a difference - he is a human computer with a secret. His brilliant performance rightfully deserves an Oscar nomination.I like how the story is framed and with added context from his childhood years. But as most biopics go, this one doesn't set the genre alight. The plot simply plays it too obvious and the central focus is held tightly only on the human calculator, so much so that all the rest of the characters feel peripheral. At times, because of the homosexual secret and the reverence for Turing, the story seems to play it too safe. For instance, I find Turing later years nearing his suicide feel too vague and everything feels so touch and go. I mean I don't need to see Turing having sex, but it would help to illustrate vividly the shameful period in English history when homosexuality is a terrible crime and how these 'criminals' are inhumanely treated by the government is worst than the homosexual act itself."
The Imitation Game,7,12,6,Wonderfully acted but too false and trite,"This is a film that garnered instant acclaim on its release . You can understand why because it is engineered as award bait . Perhaps conscious of this by the time the Oscars came about the film and the buzz about it seemed too have disappeared slightly even though on the big night it picked up one of the more prestigious awards for best adapted screenplay . I did have reservations before I watched THE IMITATION GAME . Alan Turing was of course a homosexual in an era when homosexuality was outlawed so I jumped to the conclusion we'd be watching some grief whoring PC bio-pic where the subtext gets all shouty and ranting that see how a nasty society treated a gay man who defeated Nazi Germany single handed . On top of that as ENIGMA showed from a few years back the premise doesn't lend itself to cinematic storytelling and despite being a work of fiction with a James Bond subplot shoehorned in that particular film ended up being very boring so I didn't have any great hopes for TIGWhat the film does superbly is painting Turing as an uber-geeky eccentric outsider . I've no idea what the real Alan Turing was like as a person but as the stereotypical view of a genius who knows the square root of everything while knowing nothing about social interaction Cumberbatch is vey good here . He was in the running as the eleventh DOCTOR WHO and watching him here you get the taste of what he'd be like as an alien genius in a performance that never seems forced in anyway . What the screenplay deserves great credit for is that any unpopularity wartime Britain had for Turing wasn't down to a homophobic society but entirely down to Turing lacking any social tools and the possibility that he might be a Soviet double agent when the Soviets still had a neutrality pact with Nazi Germany . Turing's homosexuality is addressed of course but this is a small part of the story . Best of all the film explains the impossible task of breaking Nazi codes that in theory would take 20,000 yearsWhere the film does fall down is in overstatement . Breaking the enigma codes was only a very small factor in the defeat of Nazi Germany and quite often the allied leadership had to ignore the information since they didn't want to the Nazis to realise their codes had been broken . That said the one campaign of the war that terrified Winston Churchill was the U-boat campaign so this is valid . What possibly isn't so valid is the overdone clash between the enigma team and Denniston . Again I've got to put my hand up and say I haven't researched the real life story but people on this page claim to have and this is entirely fictional . I tend to agree and much of this interaction doesn't ring true and seems to be included to have an obstacle in the way of the protagonist .There is of course the constant criticism of nearly British film you've seen in the last couple of decades and that is the look of the production seems more in keeping with high budget television than cinemaI found myself enjoying THE IMITATION GAME more than I expected . It has a strong cast on top of their game and the story which on paper doesn't seem all that interesting did hold my attention . That said one gets the feeling that much of this is done by playing hard and loose with facts to make a better film and John Ford was always saying ""Print the legend"". Treat it as entertainment rather than a fly on the wall documentary and you won't go wrong"
The Imitation Game,7,4,1,A Biopic that Didn't Quite Work for Me,"Greetings again from the darkness. This year's holiday movie season has presented us with three very different war-based films - each a potential Oscar contender, and each with its own life lesson. Norwegian director Morten Tyldum (the excellent Headhunters, 2011) brings Andrew Hodges' biographical book to the screen in the form of the remarkable and true story of Alan Turing, the man credited by many (including Winston Churchill) for helping win WWII.Alan Turing was a brilliant mathematician and cryptoanalyst. He was also homosexual. Celebrated for his work in helping Great Britain crack the German's ""Enigma"" messages, he was also persecuted (through chemical castration) for his homosexuality. His suicide at age 41 (1954) was the likely result of his ""treatment"" during an era when such ""unacceptable"" behavior overshadowed any and all mental genius.The film utilizes Turing's 1951 police interrogation by a sympathetic and curious detective (Rory Kinnear) as a framing device for the three significant time periods of his life. We see Turing as a bullied schoolboy (played by Alex Lawther) discovering the early signs of his own brilliance, as well as his first love. Most significantly, we witness Turing's work with the Hut 8 team at Bletchley Park as they worked on complex code-breaking; and finally we see the remnants of a broken man, bathed in solitude and work, who has no real place in society.Benedict Cumberbatch gives an astounding performance as Alan Turing. We cannot take our eyes off of him, despite his Asperger's-type social awkwardness. Cumberbatch manages to expertly capture each extreme emotion that befalls Turing, not the least of which is the frustration of the genius, when lesser minds are unable to follow his vision. Some of the best scenes are of Turing's confrontations with a Royal Navy Commander (perfectly played by Charles Dance), and of course, the critical moments with the other members of his code-breaking team (including Matthew Goode and Keira Knightley).There are so many aspects to Turing's story: his impact on ending the war, how society treats true genius, his isolated childhood and final years, the extreme lack of civil rights for homosexuals of the time, and how his work on ""Christopher"" led to the development of computers. The second half of the film certainly presents the moral quandary, and the performance of Cumberbatch as a tortured genius overpowers any clichés that might creep in. Alexandre Desplat's piano and strings score is a nice compliment without ever becoming overbearing, and the use of actual war newsreels adds just enough reminder of what the mission was for this group of geeks (today's terminology)."
The Imitation Game,7,5,2,Ignoring Important Facts Makes For A Better Film,"I think that this movie was a really good one, it was a really different war movie if you compare to other war movies. What makes it an even better movie is that it is based on a true story, the story of Alan Turing. He was a mathematician/scientist who studied the enigma code during the second world war. The actor who played Alan Turing was Benedict Cumberbatch, and I think that he played Alan Turing great, he really made the impression of watching Alan Turing. The combination of drama and war always works out in these kinds of movies. Almost all of the war movies, especially world war ll movies, have some kind of drama in them to make it more interesting to look at. The movie had a really good beginning and ending. Why this movie made it special to me was that the movie didn't have a lot of action (which I like) but the movie was more fitting and better without action even though it was a story about the World War ll. The ending of the movie was really special. And the same thing happened in the real life of Alan Turing. The movie had a lot of details and feelings, which made the movie really good. I would rate this movie a 7 out of 10 because of all the details and how good the acting and the plot was."
The Imitation Game,7,4,2,An entertaining but forgettable biopic predictably overrated during the awards race,"Based on late British mathematician, logician, cryptanalyst and pioneering computer scientist Alan Turing, 'The Imitation Game' is an engaging biopic, that re-tells a true-story with conviction. But the best thing about the film, is Benedict Cumberbatch, who portrays Turing, without missing a beat.'The Imitation Game' Synopsis: During World War II, mathematician Alan Turing tries to crack the enigma code with help from fellow mathematicians.'The Imitation Game' engages you at most times, but a slowly paced first-hour, does get to you after a point. The sequences in the film's not-so-happening first-hour, hardly offer much power. Its the second-hour, however, when this biopic gathers momentum & blows you over with a heartbreaking, yet captivating culmination.Graham Moore's Screenplay, which is loosely Adapted by Andrew Hodges's Biography: Alan Turing: The Enigma, starts off on a slow note, but pushes itself to great heights later-on. Morten Tyldum's Direction is dignified. He has handled this important biopic, with style. Óscar Faura's Cinematography is sharp. William Goldenberg's Editing offers quality. Production Design is outstanding.Performance-Wise: Cumberbatch is pure genius, a fearless, versatile actor! He delivers an unforgettable turn as the late mathematical god. Right from the very beginning to the very last scene of the film, Cumberbatch leads 'The Imitation Game'. He deserves an Oscar-Nod for his wonderful work here. Keira Knightley as Joan Clarke, has been far more compelling before. She's fine, nonetheless. Matthew Goode as Hugh Alexander, is in very good form. Mark Strong as Maj. Gen. Stewart Menzies & Charles Dance as Cdr. Alastair Denniston, are stellar.On the whole, Above everything else, 'The Imitation Game' showcases the undeniable talent of Cumberbatch."
The Imitation Game,7,6,6,Thinking Differently,so going into this movie i wasn't really expecting much. I was expecting an Oscar buzz movie set in the world war era and thought i was going to find this movie boring. But to my surprise i was wrong because this is a great movie. The story is based around a man named Alan Turing and what his part was in the war. Alan is kind of a outcast and is sort of the odd one out and is played brilliantly by Benedict Cumberbatch. I really bought him as this character and he definitely brought something to this movie. In Fact all the acting in this movie was fantastic. There was not a single bad performance. The movie revolves around turning and his team trying to crack the enigma code however also touches on other subjects in turnings life which i will not spoil but i will say that is was a pleasant surprise that this was in the movie. However i felt that they could of spent a little more time with certain things in turnings life and the ending did feel a bit quick. Overall i thought that this film was great and i say that you should check it out. 8/10
The Imitation Game,7,3,2,Review - The Imitation Game,"(70%) A handsomely made, decently paced, informative war-time intelligence drama headlined with one of the best performances of the year. Cumberbatch is truly brilliant here, and I am now officially a fully fledged fan of his, while Keira Knightley continues the throw away the shackles of the dreadful Pirates of the Caribbean sequels. There are numerous quite gripping scenes, more than a few touching parts, and by the end an annoyed biting feeling to the way in which Alan Turing's was treated after everything he had done for so many people. It may not be a 100% must watch, but as far as catch if you can movies go, this is one of the finest of the year."
